Name,RA,Dec,Con,OT,Mag,Diam,Other
NGC 6033,241.116600,-2.120870,SER,GX,14.88,1.000,Sbc
NGC 7171,330.258300,-13.269710,AQR,GX,13.05,2.399,SBb
NGC 7180,330.577050,-20.547750,AQR,GX,13.53,1.660,E-S0
NGC 7185,330.736500,-20.471280,AQR,GX,13.41,2.291,E-S0
NGC 7351,340.362150,-4.444740,AQR,GX,13.59,1.622,S0
NGC 7364,341.101500,-0.162090,AQR,GX,13.49,1.660,S0-a
NGC 7371,341.515500,-11.001130,AQR,GX,12.69,2.089,S0-a
NGC 7391,342.650400,-1.544810,AQR,GX,13.12,1.479,E
NGC 7392,342.953100,-20.608160,AQR,GX,12.58,2.239,SBbc
NGC 7506,347.920800,-2.159940,PSC,GX,14.33,1.259,S0-a
NGC 7507,348.031500,-28.539650,SCL,GX,11.38,3.311,E
NGC 7513,348.308250,-28.357530,SCL,GX,12.59,3.162,SBb
NGC 7576,349.344450,-4.727840,AQR,GX,13.81,1.000,S0-a
NGC 7585,349.505550,-4.650470,AQR,GX,12.45,2.570,S0-a
NGC 7600,349.724550,-7.580520,AQR,GX,12.91,2.089,E-S0
NGC 7693,353.293650,-1.292020,PSC,GX,14.69,0.832,S0-a
NGC 7727,354.974250,-12.292780,AQR,GX,11.57,3.631,SABa
NGC 1568,66.095850,-0.742400,ERI,GX,nan,nan,
NGC 60,3.992700,-0.303550,PSC,GX,15.24,1.023,Sc
NGC 359,16.070700,-0.764890,CET,GX,14.59,1.288,E-S0
NGC 426,18.202500,-0.290180,CET,GX,13.85,1.202,E
NGC 430,18.249750,-0.252440,CET,GX,13.52,1.175,E
NGC 548,21.510450,-1.225650,CET,GX,14.67,0.891,E
NGC 570,22.244250,-0.948980,CET,GX,13.72,1.622,Sa
NGC 799,30.551400,-0.100630,CET,GX,14.20,1.698,SBa
NGC 859,33.409800,-0.717300,CET,GX,14.21,1.175,Sa
NGC 868,33.993750,-0.713590,CET,GX,15.47,0.794,E-S0
NGC 926,36.528000,-0.331930,CET,GX,14.02,1.738,Sbc
NGC 941,37.116150,-1.151490,CET,GX,13.04,1.862,SABc
NGC 1087,41.604900,-0.498660,CET,GX,11.52,2.951,Sc
NGC 1104,42.161250,-0.271490,CET,GX,14.71,1.047,Sa
NGC 1144,43.800900,-0.183580,CET,GX,13.78,1.072,E
NGC 2917,143.611950,-2.504200,HYA,GX,14.44,1.349,S0-a
NGC 2951,144.920250,-0.235140,HYA,GX,15.17,0.871,E
NGC 3017,147.262650,-2.821740,SEX,GX,14.41,1.023,E
NGC 3047A,148.633650,-1.290830,SEX,GX,14.54,0.603,E
NGC 3047B,148.622850,-1.288010,SEX,GX,15.20,0.589,E
NGC 3083,149.957100,-2.877410,SEX,GX,14.34,1.000,SBa
NGC 3093,150.223500,-2.972030,SEX,GX,15.35,0.776,E
NGC 3092,150.197850,-3.012590,SEX,GX,14.72,1.288,S0-a
NGC 3101,150.397650,-2.994610,SEX,GX,15.36,1.230,Sa
NGC 3325,159.835200,-0.200230,SEX,GX,13.97,1.259,E
NGC 3776,174.574950,-3.354440,VIR,GX,16.07,0.479,Sb
NGC 4079,181.207650,-2.382470,VIR,GX,13.74,1.738,SABb
NGC 5197,202.854900,-1.692970,VIR,GX,15.86,0.871,S0-a
NGC 5196,202.831950,-1.614960,VIR,GX,15.12,0.871,E-S0
NGC 5392,209.853600,-3.209340,VIR,GX,14.52,0.955,S0-a
NGC 5400,210.155100,-2.857860,VIR,GX,14.27,1.413,E-S0
NGC 7001,315.282300,-0.195190,AQR,GX,13.79,1.380,SABa
NGC 7198,331.309350,-0.648240,AQR,GX,14.54,0.977,S0
NGC 7428,344.331450,-1.049040,PSC,GX,13.99,0.912,Sa
NGC 7434,344.589450,-1.183970,PSC,GX,15.33,0.617,E-S0
NGC 153,8.511600,-9.705300,CET,GX,12.28,3.715,Sbc
NGC 7808,0.883950,-10.744660,CET,GX,14.47,1.072,S0
NGC 191,9.747600,-9.002660,CET,GX,14.19,1.000,Sc
NGC 195,9.899100,-9.194480,CET,GX,14.23,1.230,Sa
NGC 163,8.999250,-10.121720,CET,GX,13.69,1.413,E
NGC 731,28.734300,-9.010870,CET,GX,13.07,1.698,E
NGC 809,31.079100,-8.735290,CET,GX,14.55,1.122,S0
NGC 787,30.202350,-9.002730,CET,GX,13.54,1.862,Sb
NGC 811,31.145100,-10.108410,CET,GX,15.52,0.977,Scd
NGC 747,29.376900,-9.462350,CET,GX,14.47,1.148,Sb
NGC 1064,40.598100,-9.362240,CET,GX,15.00,1.023,SBc
NGC 1069,40.749300,-8.289520,CET,GX,14.27,1.349,SABc
NGC 1361,53.573850,-6.264960,ERI,GX,14.58,1.230,E-S0
NGC 1110,42.289800,-7.837290,ERI,GX,14.55,2.399,SBm
NGC 1143,43.790550,-0.177850,CET,GX,14.30,1.230,E
NGC 1148,44.268150,-7.685660,ERI,GX,14.90,1.318,SBcd
NGC 1234,47.412900,-7.845930,ERI,GX,15.10,1.585,Sc
NGC 1299,50.040300,-6.261970,ERI,GX,13.79,1.202,SBb
NGC 1033,40.067100,-8.776920,CET,GX,14.58,1.148,Sc
NGC 1324,51.256950,-5.745830,ERI,GX,13.52,2.399,Sb
NGC 1048A,40.148700,-8.547270,CET,GX,15.49,0.813,SBbc
NGC 3340,160.574550,-0.376670,SEX,GX,13.77,1.288,SBbc
NGC 3907B,177.348000,-1.083790,VIR,GX,14.81,1.479,SBb
NGC 3907,177.375600,-1.086520,VIR,GX,14.63,1.047,E-S0
NGC 3979,179.004450,-2.720820,VIR,GX,14.02,1.230,S0
NGC 4006,179.524050,-2.120090,VIR,GX,14.14,1.514,E
NGC 4030,180.098400,-1.100070,VIR,GX,11.15,3.802,Sbc
NGC 4044,180.622950,-0.212430,VIR,GX,14.54,1.122,E
NGC 4202,184.535700,-1.064080,VIR,GX,14.58,1.023,SABb
NGC 4418,186.727650,-0.877570,VIR,GX,13.83,1.413,SABa
NGC 4454,187.211400,-1.939240,VIR,GX,12.78,2.188,S0-a
NGC 4592,189.828000,-0.531890,VIR,GX,12.32,4.074,Sd
NGC 4653,190.962150,-0.561220,VIR,GX,12.78,2.291,SABc
NGC 4690,191.981400,-1.656000,VIR,GX,13.57,1.585,E-S0
NGC 4666,191.286000,-0.461880,VIR,GX,11.46,5.012,SABc
NGC 4843,194.503350,-3.621120,VIR,GX,14.20,1.995,S0-a
NGC 5192,202.715400,-1.778710,VIR,GX,15.42,0.617,Sa
NGC 5202,203.002050,-1.698760,VIR,GX,15.73,0.661,Sb
NGC 5211,203.272350,-1.035760,VIR,GX,13.69,1.995,Sab
NGC 5345,208.559400,-1.436450,VIR,GX,13.77,1.514,Sa
NGC 5478,212.035500,-1.702310,VIR,GX,14.47,0.977,Sbc
NGC 5506,213.312000,-3.207590,VIR,GX,12.81,2.884,SABa
NGC 5584,215.599050,-0.387630,VIR,GX,12.74,3.162,SABc
NGC 5691,219.472200,-0.398880,VIR,GX,12.90,1.862,Sa
NGC 5733,220.691250,-0.351100,VIR,GX,14.77,1.000,Sc
NGC 5750,221.546400,-0.222960,VIR,GX,12.56,2.630,S0-a
NGC 7065,321.677100,-6.994920,AQR,GX,14.30,1.000,SBab
NGC 835,32.352600,-10.136030,CET,GX,13.16,0.871,Sab
NGC 1468,58.052400,-6.348960,ERI,GX,14.83,1.230,E-S0
NGC 4541,188.794800,-0.221440,VIR,GX,13.94,1.622,SABb
NGC 7823,1.189950,-62.061490,TUC,GX,13.68,1.122,SBbc
NGC 28,2.605200,-56.989120,PHE,GX,15.24,0.912,E
NGC 31,2.659950,-56.986510,PHE,GX,14.55,1.175,Sc
NGC 37,2.845500,-56.957370,PHE,GX,14.91,1.122,S0
NGC 53,3.678450,-60.328440,TUC,GX,13.36,1.549,SBb
NGC 87,5.308800,-48.630140,PHE,GX,14.61,0.851,IB
NGC 98,5.706300,-45.269000,PHE,GX,13.42,1.622,SBbc
NGC 119,6.740100,-56.978030,PHE,GX,14.12,1.202,E-S0
NGC 131,7.410450,-33.259800,SCL,GX,13.77,1.820,SBb
NGC 134,7.591200,-33.244060,SCL,GX,11.18,8.318,SABb
NGC 159,8.647950,-55.789930,PHE,GX,14.80,1.413,S0-a
NGC 148,8.564550,-31.786150,SCL,GX,13.11,1.995,S0
NGC 264,12.087300,-38.234390,SCL,GX,14.50,1.259,S0
NGC 312,14.066400,-52.782680,PHE,GX,13.41,1.862,E
NGC 322,14.291700,-43.727170,PHE,GX,14.33,1.148,S0
NGC 319,14.240100,-43.838730,PHE,GX,14.37,1.000,Sa
NGC 328,14.240100,-52.923970,PHE,GX,14.07,2.455,SBa
NGC 324,14.311650,-40.959150,PHE,GX,13.95,1.479,S0
NGC 348,15.216600,-53.244550,PHE,GX,14.59,0.832,Sb
NGC 365,16.078050,-35.121460,SCL,GX,14.25,1.000,SBbc
NGC 368,16.091850,-43.276780,PHE,GX,14.72,0.724,S0-a
NGC 378,16.550850,-30.178130,SCL,GX,13.78,1.514,Sc
NGC 409,17.388450,-35.805610,SCL,GX,14.08,1.349,E
NGC 415,17.523750,-35.490790,SCL,GX,14.28,1.585,SBb
NGC 432,17.942700,-61.527610,TUC,GX,14.13,1.318,E-S0
NGC 434,18.058800,-58.247920,TUC,GX,12.79,2.239,Sab
NGC 427,18.080100,-32.061120,SCL,GX,15.03,1.096,SBa
NGC 441,18.463500,-31.788330,SCL,GX,13.71,1.514,S0-a
NGC 461,19.335450,-33.840940,SCL,GX,14.06,1.202,Sc
NGC 466,19.305300,-58.909970,TUC,GX,13.61,1.622,S0-a
NGC 484,19.894500,-58.524220,TUC,GX,13.25,1.820,E-S0
NGC 527A,20.992200,-35.115130,SCL,GX,14.07,1.778,S0-a
NGC 526B,20.987850,-35.069440,SCL,GX,11.23,0.794,S0
NGC 527B,20.997300,-35.127360,SCL,GX,15.54,0.871,Sbc
NGC 549,21.279450,-38.007690,SCL,GX,15.44,0.589,SBa
NGC 546,21.303300,-38.069020,SCL,GX,14.38,1.349,SBb
NGC 544,21.300150,-38.094560,SCL,GX,14.42,1.479,E-S0
NGC 576,22.240350,-51.598710,PHE,GX,14.39,0.977,S0-a
NGC 572,22.151700,-39.307360,SCL,GX,15.04,0.891,S0-a
NGC 597,23.061900,-33.497280,SCL,GX,13.94,1.318,SBbc
NGC 619,23.715900,-36.489340,SCL,GX,14.16,1.660,SBb
NGC 626,23.800350,-39.146030,SCL,GX,13.45,1.445,Sc
NGC 623,23.776650,-36.490220,SCL,GX,13.55,1.950,E
NGC 633,24.097500,-37.321610,SCL,GX,13.53,1.096,SBb
NGC 646,24.374550,-64.896280,HYI,GX,14.91,0.603,E-S0
NGC 646,24.355950,-64.896210,HYI,GX,nan,nan,
NGC 641,24.663450,-42.527530,PHE,GX,13.11,1.820,E
NGC 643B,24.803550,-75.010890,HYI,GX,14.59,1.738,S0-a
NGC 643C,25.454700,-75.268110,HYI,GX,15.62,1.413,Sc
NGC 692,27.175200,-48.648640,PHE,GX,13.11,1.950,Sbc
NGC 696,27.380250,-34.905180,FOR,GX,14.40,1.820,S0-a
NGC 698,27.432150,-34.831030,FOR,GX,14.77,0.933,Sab
NGC 727,28.455750,-35.856180,FOR,GX,14.85,1.175,Sab
NGC 745,28.532100,-56.693710,ERI,GX,13.95,1.738,S0-a
NGC 729,28.510050,-35.798500,FOR,GX,nan,nan,
NGC 754,28.587450,-56.761420,ERI,GX,15.25,0.603,E
NGC 795,29.955750,-55.824250,ERI,GX,14.23,1.288,E
NGC 813,30.400500,-68.439210,HYI,GX,13.84,1.413,S0-a
NGC 822,31.663050,-41.156720,PHE,GX,14.13,1.413,E
NGC 824,31.722000,-36.453090,FOR,GX,14.14,1.479,Sbc
NGC 852,32.230950,-56.737000,ERI,GX,14.12,1.349,SBbc
NGC 888,34.363050,-59.861040,HOR,GX,14.48,1.175,E
NGC 889,34.778850,-41.749350,PHE,GX,14.56,1.230,E
NGC 897,35.276550,-33.720610,FOR,GX,12.81,1.995,Sa
NGC 939,36.588900,-44.446190,ERI,GX,14.02,1.660,E
NGC 964,37.774050,-36.034720,FOR,GX,13.53,2.188,Sab
NGC 1096,40.955400,-59.913440,HOR,GX,13.51,1.778,SBbc
NGC 1136,42.723600,-54.975860,HOR,GX,13.75,1.445,Sa
NGC 1217,46.525050,-39.036430,FOR,GX,13.45,1.862,Sa
NGC 1244,46.629600,-66.775710,HOR,GX,13.97,1.445,Sab
NGC 1246,46.758750,-66.938650,HOR,GX,13.92,1.413,E
NGC 1249,47.505150,-53.335710,HOR,GX,12.18,3.631,SBc
NGC 1313A,50.023950,-66.701140,RET,GX,14.73,1.259,SBb
NGC 1310,50.264250,-37.101680,FOR,GX,12.57,2.089,Sc
NGC 1318,50.684400,-37.103810,FOR,GX,11.85,3.090,SABa
NGC 1316B,50.914950,-36.908420,FOR,GX,15.10,0.661,Sb
NGC 1316A,50.908050,-36.904010,FOR,GX,14.67,1.047,Sb
NGC 1326B,51.333450,-36.386110,FOR,GX,13.68,3.890,SBm
NGC 1356,52.669800,-50.309610,HOR,GX,13.84,1.175,Sbc
NGC 1369,54.188400,-36.256150,ERI,GX,13.63,2.239,S0-a
NGC 1392,54.445800,-36.147420,ERI,GX,16.95,0.302,Sc
NGC 1427A,55.038750,-35.624510,ERI,GX,13.40,2.239,IB
NGC 1419,55.175550,-37.510860,ERI,GX,13.50,1.479,E
NGC 1428,55.595550,-35.153610,FOR,GX,13.84,1.479,E-S0
NGC 1463,56.564250,-59.810170,RET,GX,14.25,1.259,Sa
NGC 1476,58.032300,-44.532970,HOR,GX,14.01,1.514,Sa
NGC 1500,59.558100,-52.328110,DOR,GX,14.80,1.479,E
NGC 1492,59.554800,-35.446330,ERI,GX,14.29,0.776,Sa
NGC 1511A,60.077250,-67.806820,HYI,GX,14.28,1.862,SBab
NGC 1506,60.090000,-52.573720,DOR,GX,14.19,1.585,E-S0
NGC 1511B,60.227850,-67.611500,HYI,GX,15.26,1.380,SBcd
NGC 1526,61.301400,-65.839690,RET,GX,14.60,0.851,SABb
NGC 1522,61.533150,-52.668260,DOR,GX,13.97,1.230,S0
NGC 1529,61.832700,-62.899460,RET,GX,14.55,0.708,S0
NGC 1534,62.191950,-62.797560,RET,GX,13.71,1.660,S0-a
NGC 1558,65.067300,-45.031470,CAE,GX,13.22,3.020,Sbc
NGC 1578,65.944350,-51.599420,DOR,GX,13.90,1.202,Sa
NGC 1602,66.979050,-55.057830,DOR,GX,13.41,1.862,SBm
NGC 1585,66.887400,-42.165300,CAE,GX,14.38,0.851,Sc
NGC 1595,67.090500,-47.815920,CAE,GX,13.67,1.514,E
NGC 1617,67.914900,-54.602010,DOR,GX,11.18,5.248,SBa
NGC 1658,71.005800,-41.463440,CAE,GX,14.32,1.023,Sbc
NGC 1660,71.047650,-41.497580,CAE,GX,14.80,1.148,Sa
NGC 1668,71.524800,-44.733080,CAE,GX,13.80,1.585,E-S0
NGC 1680,72.141750,-47.816440,PIC,GX,14.41,1.318,SBbc
NGC 1703,73.217250,-59.742190,DOR,GX,12.02,2.692,SBb
NGC 1765,74.600700,-62.028420,DOR,GX,13.96,1.175,E
NGC 1771,74.732250,-63.298300,DOR,GX,14.17,1.950,SABc
NGC 1796,75.677700,-61.139910,DOR,GX,12.85,1.905,SBc
NGC 1796A,76.262850,-61.484440,DOR,GX,14.89,1.288,Sab
NGC 1803,76.360650,-49.567820,PIC,GX,13.42,0.933,SBbc
NGC 1800,76.607100,-31.954140,COL,GX,13.12,1.549,S?
NGC 1796B,76.973400,-61.190340,DOR,GX,15.77,1.122,Sbc
NGC 2012,80.646450,-79.851540,MEN,GX,14.03,1.288,E-S0
NGC 2008,83.765850,-50.966750,PIC,GX,14.65,1.230,Sc
NGC 1989,83.597700,-30.801050,COL,GX,14.10,1.698,E-S0
NGC 1992,83.632500,-30.897040,COL,GX,14.65,1.230,S0-a
NGC 2144,85.238400,-82.119330,MEN,GX,13.87,1.479,Sa
NGC 2087,86.066700,-55.532530,PIC,GX,14.70,0.813,SBa
NGC 2101,86.600700,-52.088570,PIC,GX,13.85,1.230,IB
NGC 2115A,87.838350,-50.592530,PIC,GX,16.06,0.575,S0-a
NGC 2150,88.943100,-69.560870,DOR,GX,13.64,1.148,Sab
NGC 2148,89.691000,-59.126030,PIC,GX,14.52,1.175,Sb
NGC 2178,90.698100,-63.763610,PIC,GX,13.70,1.259,E
NGC 2187A,90.934350,-69.588260,DOR,GX,13.12,3.548,S0-a
NGC 2199,91.187250,-73.399810,MEN,GX,13.77,2.188,Sa
NGC 2191,92.099400,-52.512280,CAR,GX,13.23,1.778,S0
NGC 2205,92.636400,-62.538430,PIC,GX,13.74,1.288,E-S0
NGC 2200,93.323250,-43.663230,PUP,GX,14.80,1.202,SBc
NGC 2221,95.065350,-57.578460,PIC,GX,13.87,2.399,Sa
NGC 2222,95.071050,-57.534460,PIC,GX,14.22,1.349,SBa
NGC 2228,95.314950,-64.458860,DOR,GX,14.60,1.000,S0
NGC 2230,95.364900,-64.992780,DOR,GX,14.11,1.318,E
NGC 2235,95.591850,-64.934030,DOR,GX,14.01,1.413,E
NGC 2267,100.215300,-32.482250,CMA,GX,13.25,1.698,S0
NGC 2307,102.211650,-64.335560,VOL,GX,12.96,1.862,SBb
NGC 2369A,109.681500,-62.936250,CAR,GX,13.62,1.995,SABb
NGC 2369B,110.123400,-62.053920,CAR,GX,15.11,1.479,SBbc
NGC 2397B,110.481600,-68.845810,VOL,GX,14.98,1.202,IB
NGC 2466,116.316750,-71.410430,VOL,GX,13.72,1.514,Sc
NGC 2502,118.964550,-52.306750,CAR,GX,13.19,2.188,S0
NGC 2640,129.352650,-55.123720,CAR,GX,12.08,4.677,E-S0
NGC 2714,133.374450,-59.217080,CAR,GX,13.94,1.380,E
NGC 2788A,135.664350,-68.226900,VOL,GX,13.92,2.512,Sb
NGC 2822,138.458400,-69.644820,CAR,GX,11.56,3.981,E
NGC 2836,138.434700,-69.334150,CAR,GX,12.86,1.660,Sbc
NGC 2887,140.850000,-63.812500,CAR,GX,12.76,2.570,E-S0
NGC 2883,141.326850,-34.103230,PYX,GX,13.65,2.042,IB
NGC 3082,149.721300,-30.357750,ANT,GX,13.58,2.138,E-S0
NGC 3136A,150.886200,-67.449770,CAR,GX,15.54,1.585,IB
NGC 3149,150.933600,-80.421640,CHA,GX,13.49,1.148,Sb
NGC 3241,156.070800,-32.482650,ANT,GX,12.99,2.291,SABa
NGC 3256,156.963600,-43.903790,VEL,GX,12.10,3.311,Sbc
NGC 3250B,156.936600,-40.435040,VEL,GX,13.69,2.754,SBa
NGC 3258A,157.079850,-35.454420,ANT,GX,14.16,1.230,S0-a
NGC 3250D,156.991350,-39.814830,ANT,GX,14.37,1.905,S0
NGC 3257,157.196250,-35.658030,ANT,GX,14.11,1.072,E-S0
NGC 3261,157.256100,-44.656810,VEL,GX,12.11,3.631,Sbc
NGC 3262,157.275900,-44.159340,VEL,GX,14.14,1.175,S0
NGC 3263,157.305750,-44.122960,VEL,GX,12.40,7.762,SBc
NGC 3269,157.487700,-35.224410,ANT,GX,13.21,2.512,S0-a
NGC 3283,157.798350,-46.251220,VEL,GX,12.56,2.884,S0
NGC 3276,157.788300,-39.944710,ANT,GX,14.42,1.259,S0
NGC 3278,157.897500,-39.954650,ANT,GX,13.09,1.349,Sc
NGC 3281,157.966950,-34.853680,ANT,GX,12.71,3.090,Sab
NGC 3258E,158.103750,-34.998320,ANT,GX,15.35,1.585,Sb
NGC 3281C,158.248200,-34.886130,ANT,GX,14.41,1.122,S0
NGC 3289,158.530950,-35.323360,ANT,GX,13.49,1.995,S0-a
NGC 3318A,158.880600,-41.739920,VEL,GX,15.72,1.288,SABc
NGC 3302,158.947650,-32.358510,ANT,GX,13.57,1.905,S0
NGC 3318B,159.390900,-41.465380,VEL,GX,13.91,1.549,Sc
NGC 3333,159.957600,-36.036110,ANT,GX,13.86,1.445,Sbc
NGC 3347C,160.223700,-36.287900,ANT,GX,14.85,1.349,Scd
NGC 3378,161.680350,-40.016040,ANT,GX,13.46,1.514,SABb
NGC 3390,162.018150,-31.533270,HYA,GX,12.95,3.090,Sb
NGC 3482,164.642850,-46.583860,VEL,GX,13.47,1.862,SBa
NGC 3573,167.827500,-36.875470,CEN,GX,13.32,2.570,S0-a
NGC 3606,169.065000,-33.827490,HYA,GX,13.40,1.585,E
NGC 3742,173.885400,-37.956380,CEN,GX,13.01,2.630,Sab
NGC 3749,173.971650,-37.997310,CEN,GX,13.86,2.818,Sa
NGC 3778,174.589200,-50.715310,CEN,GX,14.16,1.202,E-S0
NGC 4112,181.789500,-40.208080,CEN,GX,12.98,1.698,Sb
NGC 4373,186.324750,-39.759660,CEN,GX,11.90,3.981,E-S0
NGC 4373A,186.407100,-39.319520,CEN,GX,12.69,2.818,S0
NGC 4456,186.968400,-30.097500,HYA,GX,14.12,1.288,Sbc
NGC 4444,187.151550,-43.261750,CEN,GX,13.05,2.291,SABb
NGC 4499,188.020650,-39.982440,CEN,GX,13.96,1.995,SBbc
NGC 4573,189.432300,-43.620730,CEN,GX,13.86,2.512,S0-a
NGC 4601,190.194600,-40.893120,CEN,GX,14.89,1.820,S0-a
NGC 4645B,190.879950,-41.362480,CEN,GX,13.48,2.138,S0
NGC 4622A,190.954650,-40.714630,CEN,GX,14.71,0.692,E-S0
NGC 4622B,190.960950,-40.717250,CEN,GX,15.27,1.148,S0
NGC 4645,191.041650,-41.749930,CEN,GX,12.89,1.950,E
NGC 4696A,191.731650,-41.496760,CEN,GX,14.52,1.738,SBb
NGC 4677,191.737950,-41.582540,CEN,GX,13.89,1.479,S0-a
NGC 4681,191.869950,-43.334760,CEN,GX,13.44,1.413,Sab
NGC 4683,191.926350,-41.528290,CEN,GX,13.92,1.445,E-S0
NGC 4696C,192.011100,-40.818530,CEN,GX,14.62,2.291,Sb
NGC 4696E,192.108900,-40.935810,CEN,GX,14.54,1.413,S0
NGC 4706,192.475650,-41.279380,CEN,GX,13.94,1.479,S0
NGC 4730,193.002000,-41.146890,CEN,GX,14.02,1.288,E-S0
NGC 4744,193.081650,-41.059940,CEN,GX,13.72,2.455,S0-a
NGC 4751,193.211700,-42.659980,CEN,GX,13.10,1.660,E-S0
NGC 4767A,193.256850,-39.835530,CEN,GX,16.37,0.589,Sc
NGC 4767B,193.687350,-39.852280,CEN,GX,13.87,1.479,SBc
NGC 4812,194.219550,-41.813310,CEN,GX,14.23,1.514,S0
NGC 4811,194.218050,-41.797210,CEN,GX,14.43,1.318,S0-a
NGC 4835A,194.304450,-46.377150,CEN,GX,14.13,2.951,Sc
NGC 4905,195.377850,-30.868220,CEN,GX,14.35,1.549,S0-a
NGC 4909,195.507750,-42.771430,CEN,GX,13.58,1.950,Sa
NGC 4936,196.070700,-30.526290,CEN,GX,11.98,2.884,E
NGC 4950,196.402200,-43.500470,CEN,GX,14.92,0.912,S0
NGC 4953,196.543650,-37.585710,CEN,GX,14.12,1.820,S0-a
NGC 4945A,196.642050,-49.689050,CEN,GX,13.31,2.630,Sm
NGC 4988,197.476650,-43.105520,CEN,GX,13.87,1.862,S0-a
NGC 5011A,198.040500,-43.307830,CEN,GX,14.30,1.585,SABc
NGC 5011C,198.297600,-43.265060,CEN,GX,14.36,1.122,S0
NGC 5011B,198.300600,-43.246480,CEN,GX,14.51,0.871,S0
NGC 5062,199.598250,-35.458670,CEN,GX,13.27,2.692,S0
NGC 5063,199.607100,-35.352510,CEN,GX,13.23,1.995,Sa
NGC 5090A,199.837950,-43.649410,CEN,GX,14.43,1.905,S0
NGC 5090B,200.073000,-43.864620,CEN,GX,14.09,2.399,SBb
NGC 5082,200.166750,-43.699940,CEN,GX,13.76,1.738,S0
NGC 5091,200.322000,-43.719190,CEN,GX,13.78,2.138,Sb
NGC 5108,200.828550,-32.342090,CEN,GX,14.99,1.318,SBbc
NGC 5121,201.190050,-37.682170,CEN,GX,12.48,2.138,Sa
NGC 5126,201.223350,-30.333520,CEN,GX,14.20,1.862,S0-a
NGC 5121A,201.385800,-37.377850,CEN,GX,15.78,1.202,SABd
NGC 5140,201.590550,-33.868440,CEN,GX,12.85,2.344,E-S0
NGC 5156,202.183650,-48.916810,CEN,GX,12.51,2.512,SBb
NGC 5193,202.973100,-33.234280,CEN,GX,12.58,2.089,E
NGC 5206,203.433300,-48.151150,CEN,GX,11.90,4.266,E-S0
NGC 5215A,203.778150,-33.480850,CEN,GX,14.14,0.646,S0
NGC 5244,204.673650,-45.855980,CEN,GX,13.35,2.239,Sbc
NGC 5234,204.374700,-49.836890,CEN,GX,13.98,1.514,S0-a
NGC 5298,207.151950,-30.428520,CEN,GX,13.96,1.862,SBb
NGC 5302,207.207000,-30.511140,CEN,GX,13.43,1.047,S0-a
NGC 5365B,209.664750,-43.963690,CEN,GX,14.15,1.778,Sab
NGC 5397,210.293550,-33.945800,CEN,GX,13.90,1.622,E-S0
NGC 5488,212.013000,-33.314880,CEN,GX,13.33,2.630,SABb
NGC 5489,213.003000,-46.088670,CEN,GX,13.17,2.291,Sa
NGC 5516,213.977850,-48.114860,CEN,GX,13.01,2.399,E-S0
NGC 5786,224.734500,-42.013330,CEN,GX,10.70,2.399,Sbc
NGC 6082,244.415550,-34.365910,SCO,GX,14.41,1.259,Sc
NGC 6151,249.781800,-73.246920,APS,GX,16.84,0.339,
NGC 6183,250.424550,-69.372180,TRA,GX,11.04,2.344,Sa
NGC 6209,253.739550,-72.587060,APS,GX,13.10,2.089,SABb
NGC 6305,259.503750,-59.172030,ARA,GX,13.22,1.698,E-S0
NGC 6328,260.920950,-65.010310,ARA,GX,13.26,1.622,SABa
NGC 6403,265.848300,-61.682120,PAV,GX,14.34,1.148,S0
NGC 6392,265.876650,-69.785180,APS,GX,9.33,1.950,SABa
NGC 6483,269.878500,-63.668640,PAV,GX,13.00,1.820,E
NGC 6492,270.701250,-66.430580,PAV,GX,12.36,2.399,Sbc
NGC 6502,271.057050,-65.409960,PAV,GX,13.63,1.413,E
NGC 6438A,275.670150,-85.407450,OCT,GX,12.58,3.467,I
NGC 6438,275.571750,-85.402080,OCT,GX,12.14,1.778,S0
NGC 6614,276.279900,-63.248310,PAV,GX,13.77,1.660,E-S0
NGC 6630,278.146500,-63.293300,PAV,GX,14.60,0.813,E-S0
NGC 6684A,283.093350,-64.832270,PAV,GX,13.40,1.950,IB
NGC 6708,283.898550,-53.723510,TEL,GX,13.41,1.148,Sb
NGC 6706,284.212650,-63.166160,PAV,GX,14.03,1.698,E-S0
NGC 6718,285.369450,-66.110170,PAV,GX,14.12,1.479,SBb
NGC 6725,285.485850,-53.863060,TEL,GX,13.35,2.630,S0
NGC 6719,285.781200,-68.588360,PAV,GX,13.48,1.660,SBc
NGC 6736,286.871850,-65.428570,PAV,GX,14.32,1.122,E
NGC 6734,286.809600,-65.461970,PAV,GX,13.79,1.380,E-S0
NGC 6730,286.890300,-68.912820,PAV,GX,13.04,2.188,E
NGC 6744A,287.181600,-63.730810,PAV,GX,15.15,1.660,IB
NGC 6746,287.592450,-61.968590,PAV,GX,13.69,1.549,E
NGC 6753,287.848050,-57.049390,PAV,GX,11.91,2.951,Sb
NGC 6761,288.770100,-50.656830,TEL,GX,14.29,1.622,SBab
NGC 6768,289.135800,-40.209150,CRA,GX,13.70,1.259,E
NGC 6771,289.664550,-60.546160,PAV,GX,13.57,2.399,S0-a
NGC 6769,289.594650,-60.501100,PAV,GX,12.57,2.884,SABb
NGC 6770,289.655400,-60.496460,PAV,GX,12.75,2.399,Sb
NGC 6780,290.711850,-55.775820,TEL,GX,13.36,1.995,SABc
NGC 6776,291.329550,-63.860290,PAV,GX,13.04,1.995,E
NGC 6799,293.068800,-55.907990,TEL,GX,13.51,1.820,E-S0
